occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans,alignment_status,discopy_occurrence_id,discopy_surface,discopy_raw_sense,discopy_top_level,discopy_confidence,category_changed,is_coverage_evidence,is_classification_evidence,sent_start,sent_end,triage
10772,1667,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_1,1,Stochastic,with,Contingency,with,263,267,,0,,contiguous,3,"DeAndre claimed to be the Drunk, meaning he swapped his card with the center; if a Werewolf card was in the center, DeAndre is now the Werewolf, or he is simply lying about his role to hide that he is a Werewolf.",263-267,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,61,65,NON_CONNECTIVE_LIKELY
10786,1669,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_1,1,Stochastic,with,Contingency,with,127,131,,0,,contiguous,1,"Caitlynn explicitly claims to be a werewolf, and Mitchell provides a detailed narrative where he (as the Robber) swapped roles with her, only for Alana (the Troublemaker) to swap them back, leaving Caitlynn as the werewolf.",127-131,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,127,131,NON_CONNECTIVE_LIKELY
10800,1670,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_1,1,Stochastic,with,Contingency,with,339,343,,0,,contiguous,3,"Finally, Mitchell, as the starting Drunk, swapped his current card (which had become the Seer card due to Mike's swap) with the Werewolf card from the center.",339-343,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,119,123,NON_CONNECTIVE_LIKELY
10801,1670,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_1,1,Stochastic,with,Contingency,with,432,436,,0,,contiguous,4,"This makes Mitchell the final Werewolf, which aligns with his own admissions in the discussion.",432-436,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,53,57,NON_CONNECTIVE_LIKELY
10815,1672,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,run_1,1,Stochastic,with,Contingency,with,369,373,,0,,contiguous,3,Mitchell's claim to be the Seer and seeing a Werewolf in the center is consistent with the game state.,369-373,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,82,86,NON_CONNECTIVE_LIKELY
10834,1675,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,run_1,1,Stochastic,given that,Contingency,Given that,237,247,,0,,contiguous,3,"Given that James, Mitchell, and Justin have all converged on Paul as the target, Paul is the most likely candidate for elimination to achieve a Village win.",237-247,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
10848,1676,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,run_1,1,Stochastic,with,Contingency,with,390,394,,0,,contiguous,3,"Paul and Mitchell, both aligned with the Village, identify Justin as the most suspicious player and are pushing to vote him out.",390-394,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,32,36,NON_CONNECTIVE_LIKELY
10857,1677,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game1,run_1,1,Stochastic,with,Contingency,with,251,255,,0,,contiguous,4,"Following this sequence, Alana ends up with the Werewolf card, a conclusion Alana herself acknowledges in the discussion.",251-255,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,39,43,NON_CONNECTIVE_LIKELY
10863,1678,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,run_1,1,Stochastic,given that,Contingency,Given that,279,289,,0,,contiguous,3,"Given that the most informed players in the discussion have converged on Caitlynn as the likely Werewolf, she is the most logical choice for the vote.",279-289,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
10866,1679,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game3,run_1,1,Stochastic,with,Contingency,with,98,102,,0,,contiguous,1,"Mitchell provides contradictory claims: he first asserts he saw Mike's card (an action associated with the Seer or Robber), but later claims he was the Tanner (a role with no night action).",98-102,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,98,102,NON_CONNECTIVE_LIKELY
10870,1679,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game3,run_1,1,Stochastic,with,Contingency,with,167,171,,0,,contiguous,1,"Mitchell provides contradictory claims: he first asserts he saw Mike's card (an action associated with the Seer or Robber), but later claims he was the Tanner (a role with no night action).",167-171,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,98,102,NON_CONNECTIVE_LIKELY
10882,1680,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_1,1,Stochastic,with,Contingency,with,463,467,,0,,contiguous,3,"While Alana confusingly pivots to Caitlynn at the very end, the most consistent narrative is that Alana (Seer) saw Mitchell (Werewolf), and Mike (Insomniac) was swapped with Alana by a Troublemaker (likely Caitlynn).",463-467,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,169,173,NON_CONNECTIVE_LIKELY
10888,1681,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_1,1,Stochastic,eventually,Temporal,eventually,124,134,,0,,contiguous,2,"While he eventually admits 'I'm the werewolf' (lines 123, 136, 151), he simultaneously urges the group not to vote for him, which is typical behavior for a Werewolf attempting to survive.",124-134,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,9,19,NON_CONNECTIVE_LIKELY
10927,1685,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_1,1,Stochastic,with,Contingency,with,218,222,,0,,contiguous,2,Justin claims to be the Troublemaker and explicitly states that he swapped Mike with Paul.,218-222,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,80,84,NON_CONNECTIVE_LIKELY
10930,1685,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_1,1,Stochastic,with,Contingency,with,270,274,,0,,contiguous,3,"If Mike was the Werewolf and was swapped with Paul, Paul now holds the Werewolf card.",270-274,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,41,45,NON_CONNECTIVE_LIKELY
10941,1686,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,run_1,1,Stochastic,with,Contingency,with,292,296,,0,,contiguous,3,"Whether Mitchell remained a Werewolf or was swapped with Paul, both are highly suspicious, but Mitchell's direct admission makes him the most likely target for Team Village.",292-296,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,52,56,NON_CONNECTIVE_LIKELY
10961,1688,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,run_1,1,Stochastic,with,Contingency,with,515,519,,0,,contiguous,4,Mike explicitly points out that Mitchell ended up with the 'bad card' following these swaps.,515-519,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,50,54,NON_CONNECTIVE_LIKELY
10968,1690,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_1,1,Stochastic,with,Contingency,with,108,112,,0,,contiguous,2,Paul (Witch) claimed to have swapped Mitchell with a center card.,108-112,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,46,50,NON_CONNECTIVE_LIKELY
10971,1690,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_1,1,Stochastic,eventually,Temporal,eventually,287,297,,0,,contiguous,4,"Justin himself eventually admits he believes he is now the Werewolf, and the other players reach a consensus to vote him out.",287-297,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,15,25,NON_CONNECTIVE_LIKELY
10973,1691,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_1,1,Stochastic,with,Contingency,with,45,49,,0,,contiguous,1,"Mitchell explicitly claimed to be a Werewolf with high confidence, stating he was '100% sure' and offering to bet real-life money on it.",45-49,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,45,49,NON_CONNECTIVE_LIKELY
10978,1691,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_1,1,Stochastic,given,Contingency,given,375,380,,0,,contiguous,3,"Justin's belief that he is a Werewolf stems from James's claims, which are unreliable given James's contradictory statements about being the Witch and the Troublemaker.",375-380,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,86,91,NON_CONNECTIVE_LIKELY
10985,1692,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_1,1,Stochastic,without,Contingency,without,218,225,,0,,contiguous,2,"However, according to the game rules, the Troublemaker swaps the cards of two other players without looking at them, meaning Alana could not possibly know Mike's starting role.",218-225,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,92,99,NON_CONNECTIVE_LIKELY
10991,1693,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_1,1,Stochastic,without,Contingency,without,232,239,,0,,contiguous,2,"Mitchell and Mike both claim the Robber and Troublemaker roles, respectively, leaving Alana as the only player without a claimed role.",232-239,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,111,118,NON_CONNECTIVE_LIKELY
10992,1693,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_1,1,Stochastic,despite,Comparison,Despite,256,263,,0,,contiguous,3,"Despite some joking and contradictions in the transcript, the group consensus converges on Alana as the target for elimination.",256-263,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
10997,1694,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_1,1,Stochastic,with,Contingency,with,65,69,,0,,contiguous,1,"Alana, Mitchell, and Caitlynn have consistent stories that align with the game's night action order.",65-69,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,65,69,NON_CONNECTIVE_LIKELY
11003,1695,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_1,1,Stochastic,with,Contingency,with,35,39,,0,,contiguous,1,The players' claims are consistent with a scenario where all four are members of Team Village.,35-39,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,35,39,NON_CONNECTIVE_LIKELY
11019,1696,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_1,1,Stochastic,with,Contingency,with,98,102,,0,,contiguous,1,"Eric admits to being the starting Werewolf, while Shane claims to be the Robber who swapped cards with Eric, making Shane the current Werewolf.",98-102,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,98,102,NON_CONNECTIVE_LIKELY
11047,1699,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_1,1,Stochastic,given,Contingency,Given,472,477,,0,,contiguous,4,"Given the inconsistencies and the group's consensus, Mitchell is the most likely Werewolf.",472-477,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
11097,1705,Gemma 4 31B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,run_1,1,Stochastic,without,Contingency,without,209,216,,0,,contiguous,2,"Paul's behavior is highly suspicious; he aggressively frames James as the Tanner and then attempts to shift the vote to Justin without any evidence, stating only that he 'feels good' about the other players.",209-216,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,127,134,NON_CONNECTIVE_LIKELY
11133,1710,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,run_1,1,Stochastic,with,Contingency,with,177,181,,0,,contiguous,2,Justin initially claimed to be the Seer but later admitted he was actually a Werewolf and was swapped with Laura.,177-181,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,102,106,NON_CONNECTIVE_LIKELY
11151,1712,Gemma 4 31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,run_1,1,Stochastic,with,Contingency,with,256,260,,0,,contiguous,3,"James claims to be the Robber, although his explanation of stealing 'insomnia' is logically inconsistent with Mitchell's confirmation.",256-260,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,105,109,NON_CONNECTIVE_LIKELY
11173,1716,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,run_1,1,Stochastic,particularly,Expansion,particularly,39,51,,0,,contiguous,1,"The players' claims are contradictory, particularly regarding the Robber and Troublemaker roles.",39-51,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,39,51,NON_CONNECTIVE_LIKELY
11179,1716,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,run_1,1,Stochastic,with,Contingency,with,291,295,,0,,contiguous,3,"For Eric's claim to be true, the Troublemaker (Mitchell) must have swapped Eric with the person who held the Robber card (Paul), but Mitchell claims he swapped Eric and Mike.",291-295,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,80,84,NON_CONNECTIVE_LIKELY
11182,1716,Gemma 4 31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,run_1,1,Stochastic,despite,Comparison,Despite,386,393,,0,,contiguous,4,"Despite these inconsistencies, the players collectively conclude that the Werewolves are likely in the center and agree to a 'vote to the left' strategy, which ensures no one dies.",386-393,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
11208,1720,Gemma 4 31B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game2,run_2,2,Stochastic,with,Contingency,with,75,79,,0,,contiguous,1,Jack claims to be the Troublemaker and states that he swapped his own card with Brent's.,75-79,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,75,79,NON_CONNECTIVE_LIKELY
11214,1721,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game4,run_2,2,Stochastic,with,Contingency,with,104,108,,0,,contiguous,1,"Ashley admitted to starting as the Werewolf, and Elliot admitted to being the Robber and swapping cards with Ashley.",104-108,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,104,108,NON_CONNECTIVE_LIKELY
11215,1721,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game4,run_2,2,Stochastic,with,Contingency,with,174,178,,0,,contiguous,2,"According to the game rules, the Robber swaps their card with another player and takes on that role's alignment and win conditions.",174-178,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,57,61,NON_CONNECTIVE_LIKELY
11227,1722,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game5,run_2,2,Stochastic,eventually,Temporal,eventually,212,222,,0,,contiguous,2,"She eventually admitted she did not know how to play the role, which is a strong indicator of a Werewolf attempting a failed bluff.",212-222,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,4,14,NON_CONNECTIVE_LIKELY
11240,1724,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game7,run_2,2,Stochastic,with,Contingency,with,192,196,,0,,contiguous,2,"While she previously claimed to be the Seer and later suggested someone might have swapped with her, there is no evidence in the transcript that she was actually swapped by the Troublemaker (who swapped Ashley and Sian) or the Robber (who robbed Elliot).",192-196,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,91,95,NON_CONNECTIVE_LIKELY
11251,1725,Gemma 4 31B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game8,run_2,2,Stochastic,given that,Contingency,Given that,290,300,,0,,contiguous,3,"Given that the other roles are accounted for and confirmed by the group, Sian is the most likely candidate to be the Werewolf.",290-300,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
11274,1728,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game11,run_2,2,Stochastic,with,Contingency,with,70,74,,0,,contiguous,1,Zack's claim to be the Insomniac who ended as the Drunk is consistent with Hunter's claim to be the Troublemaker who swapped Zack and Jacob.,70-74,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,70,74,NON_CONNECTIVE_LIKELY
11279,1728,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game11,run_2,2,Stochastic,with,Contingency,with,271,275,,0,,contiguous,3,"Jacob started as the Drunk and swapped his card with the center, meaning his final role is unknown.",271-275,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,48,52,NON_CONNECTIVE_LIKELY
11281,1728,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game11,run_2,2,Stochastic,given that,Contingency,Given that,396,406,,0,,contiguous,5,"Given that Hunter suggests there may be two werewolves among the remaining players, Sean is the most likely candidate for a Werewolf bluffing as a Villager.",396-406,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
11294,1730,Gemma 4 31B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game7,run_2,2,Stochastic,with,Contingency,with,139,143,,0,,contiguous,2,"However, Jacob claims to be the Robber and states that he swapped cards with Hunter and received the Troublemaker card, which contradicts Sean's claim.",139-143,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,72,76,NON_CONNECTIVE_LIKELY
11322,1734,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,run_2,2,Stochastic,eventually,Temporal,eventually,126,136,,0,,contiguous,2,Erin (claiming Robber) and Margaret (claiming Troublemaker) eventually align with Tyler's suspicion.,126-136,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,60,70,NON_CONNECTIVE_LIKELY
11323,1734,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,run_2,2,Stochastic,with,Contingency,with,143,147,,0,,contiguous,2,Erin (claiming Robber) and Margaret (claiming Troublemaker) eventually align with Tyler's suspicion.,143-147,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,77,81,NON_CONNECTIVE_LIKELY
11331,1735,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,run_2,2,Stochastic,with,Contingency,with,363,367,,0,,contiguous,3,"Erin's own admission that she was the Drunk and swapped her card with the center suggests she may have inadvertently picked up a Werewolf card, and the other players' consensus makes her the primary target for elimination.",363-367,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,65,69,NON_CONNECTIVE_LIKELY
11339,1736,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,run_2,2,Stochastic,with,Contingency,with,280,284,,0,,contiguous,2,"Additionally, Tyler and Clint coordinate their efforts to accuse Erin of being the Werewolf, with Tyler initiating these accusations immediately at the start of the discussion.",280-284,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,93,97,UNCLEAR
11349,1737,Gemma 4 31B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,run_2,2,Stochastic,given,Contingency,Given,279,284,,0,,contiguous,3,"Given the collective suspicion and the nature of Tyler's claim, he is the most likely candidate for the Werewolf.",279-284,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
11356,1738,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,run_2,2,Stochastic,with,Contingency,with,217,221,,0,,contiguous,2,"While Hunter's claim to be the Robber or Troublemaker conflicts with the specific claims made by Sean and Zack, the overall consensus of the group is that no werewolf is present.",217-221,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,64,68,NON_CONNECTIVE_LIKELY
11370,1740,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,run_2,2,Stochastic,with,Contingency,with,229,233,,0,,contiguous,2,These claims align with the night actions called by the announcer.,229-233,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,19,23,NON_CONNECTIVE_LIKELY
11383,1741,Gemma 4 31B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,run_2,2,Stochastic,with,Contingency,with,423,427,,0,,contiguous,4,"While Jacob acts suspiciously and suggests voting for himself, this is consistent with the behavior of a Tanner or a confused Villager, and there is no concrete evidence to contradict the Seer's claim.",423-427,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,82,86,NON_CONNECTIVE_LIKELY
11402,1744,Gemma 4 31B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,run_2,2,Stochastic,with,Contingency,with,35,39,,0,,contiguous,1,The players' claims are consistent with a scenario where no Werewolf is present.,35-39,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,35,39,NON_CONNECTIVE_LIKELY
