occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans
13766,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,while,Comparison,while,63,68,,0,,contiguous,1,"Brett claims to be the Seer and identifies Pete as the Robber, while Dustin claims to be the Drunk.",63-68
13767,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,138,141,,0,,contiguous,2,"Katie initially claims to be the Seer and asserts she saw two Werewolves in the center, but later admits to being the Tanner.",138-141
13768,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,but,Comparison,but,188,191,,0,,contiguous,2,"Katie initially claims to be the Seer and asserts she saw two Werewolves in the center, but later admits to being the Tanner.",188-191
13769,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,later,Temporal,later,192,197,,0,,contiguous,2,"Katie initially claims to be the Seer and asserts she saw two Werewolves in the center, but later admits to being the Tanner.",192-197
13770,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,if,Contingency,If,226,228,,0,,contiguous,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",226-228
13771,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,244,247,,0,,contiguous,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",244-247
13772,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,291,294,,0,,contiguous,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",291-294
13773,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,and,Expansion,and,304,307,,0,,contiguous,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",304-307
13774,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,then,Temporal,then,329,333,,0,,contiguous,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",329-333
13775,2045,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,run_3,3,Stochastic,for,Contingency,for,407,410,,0,,contiguous,4,"In this scenario, the only way for Team Village to win is to vote 'No Werewolf'.",407-410
13776,2046,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,39,42,,0,,contiguous,1,Caitlynn claims to be the Troublemaker and states she switched Chris and Mike.,39-42
13777,2046,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,69,72,,0,,contiguous,1,Caitlynn claims to be the Troublemaker and states she switched Chris and Mike.,69-72
13778,2046,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,run_3,3,Stochastic,since,Contingency,Since,163,168,,0,,contiguous,3,"Since the Troublemaker swapped Chris and Mike, the Werewolf card moved from Chris to Mike.",163-168
13779,2046,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,200,203,,0,,contiguous,3,"Since the Troublemaker swapped Chris and Mike, the Werewolf card moved from Chris to Mike.",200-203
13780,2046,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,run_3,3,Stochastic,therefore,Contingency,Therefore,254,263,,0,,contiguous,4,"Therefore, Mike is the current Werewolf and the correct target for Team Village.",254-263
13781,2046,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,294,297,,0,,contiguous,4,"Therefore, Mike is the current Werewolf and the correct target for Team Village.",294-297
13782,2046,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,run_3,3,Stochastic,for,Contingency,for,317,320,,0,,contiguous,4,"Therefore, Mike is the current Werewolf and the correct target for Team Village.",317-320
13783,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,as,Temporal,as,27,29,,0,,contiguous,1,"Brett admitted to starting as the Werewolf, and DeAndre claimed to be the Troublemaker who swapped Brett's card with Katie's.",27-29
13784,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,44,47,,0,,contiguous,1,"Brett admitted to starting as the Werewolf, and DeAndre claimed to be the Troublemaker who swapped Brett's card with Katie's.",44-47
13785,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,with,Contingency,with,112,116,,0,,contiguous,1,"Brett admitted to starting as the Werewolf, and DeAndre claimed to be the Troublemaker who swapped Brett's card with Katie's.",112-116
13786,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,169,172,,0,,contiguous,2,This means Katie is currently the Werewolf and Brett is now the Tanner.,169-172
13787,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,but,Comparison,but,241,244,,0,,contiguous,3,"Katie's behavior—claiming to be the Tanner but urging others not to vote for Brett—is contradictory to the Tanner's goal of being eliminated, suggesting she is the Werewolf attempting to avoid detection.",241-244
13788,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,271,274,,0,,contiguous,3,"Katie's behavior—claiming to be the Tanner but urging others not to vote for Brett—is contradictory to the Tanner's goal of being eliminated, suggesting she is the Werewolf attempting to avoid detection.",271-274
13789,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,therefore,Contingency,Therefore,402,411,,0,,contiguous,4,"Therefore, voting for Katie is the best move for Team Village.",402-411
13790,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,420,423,,0,,contiguous,4,"Therefore, voting for Katie is the best move for Team Village.",420-423
13791,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,447,450,,0,,contiguous,4,"Therefore, voting for Katie is the best move for Team Village.",447-450
13792,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,8,11,,0,,contiguous,1,"DeAndre and Katie both claimed to be Werewolves, which often indicates that one is the Werewolf and the other is the Tanner.",8-11
13793,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,96,99,,0,,contiguous,1,"DeAndre and Katie both claimed to be Werewolves, which often indicates that one is the Werewolf and the other is the Tanner.",96-99
13794,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,as,Temporal,as,162,164,,0,,contiguous,2,"DeAndre's claims were contradictory, as he claimed to be both a Werewolf and the Troublemaker.",162-164
13795,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,198,201,,0,,contiguous,2,"DeAndre's claims were contradictory, as he claimed to be both a Werewolf and the Troublemaker.",198-201
13796,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,while,Comparison,While,220,225,,0,,contiguous,3,"While Brett claimed to have swapped DeAndre and Katie, DeAndre's attempt to divert the vote toward Katie at the end of the discussion is characteristic of a Werewolf trying to avoid elimination.",220-225
13797,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,264,267,,0,,contiguous,3,"While Brett claimed to have swapped DeAndre and Katie, DeAndre's attempt to divert the vote toward Katie at the end of the discussion is characteristic of a Werewolf trying to avoid elimination.",264-267
13798,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,given,Contingency,Given,415,420,,0,,contiguous,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",415-420
13799,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,448,451,,0,,contiguous,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",448-451
13800,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,496,499,,0,,contiguous,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",496-499
13801,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,but,Comparison,but,43,46,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",43-46
13802,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,when,Temporal,when,47,51,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",47-51
13803,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,specifically,Expansion,specifically,52,64,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",52-64
13804,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,or,Expansion,or,105,107,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",105-107
13805,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,although,Comparison,Although,142,150,,0,,contiguous,2,"Although this may have been intended as a joke, in the context of the game, it is a strong indicator of his role.",142-150
13806,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,as,Temporal,as,179,181,,0,,contiguous,2,"Although this may have been intended as a joke, in the context of the game, it is a strong indicator of his role.",179-181
13807,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,furthermore,Expansion,Furthermore,256,267,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",256-267
13808,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,307,310,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",307-310
13809,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,or,Expansion,or,392,394,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",392-394
13810,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,403,406,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",403-406
13811,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,as,Temporal,as,58,60,,0,,contiguous,1,"Justin's behavior is highly characteristic of the Tanner, as he repeatedly begs the group to vote for him.",58-60
13812,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,98,101,,0,,contiguous,1,"Justin's behavior is highly characteristic of the Tanner, as he repeatedly begs the group to vote for him.",98-101
13813,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,132,135,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",132-135
13814,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,165,168,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",165-168
13815,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,180,183,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",180-183
13816,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,191,194,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",191-194
13817,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,230,233,,0,,contiguous,3,Mike (claiming Seer) and Mitchell (claiming Insomniac) appear to be aligned with the Village.,230-233
13818,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,with,Contingency,with,285,289,,0,,contiguous,3,Mike (claiming Seer) and Mitchell (claiming Insomniac) appear to be aligned with the Village.,285-289
13819,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,because,Contingency,because,366,373,,0,,contiguous,4,"Between the remaining players, Caitlynn is the most suspicious because she actively steers the vote toward Justin, a common tactic for a Werewolf attempting to trick the Village into eliminating the Tanner.",366-373
13820,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,434,437,,0,,contiguous,4,"Between the remaining players, Caitlynn is the most suspicious because she actively steers the vote toward Justin, a common tactic for a Werewolf attempting to trick the Village into eliminating the Tanner.",434-437
13821,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,therefore,Contingency,Therefore,510,519,,0,,contiguous,5,"Therefore, Caitlynn is the most likely Werewolf.",510-519
13822,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,16,19,,0,,contiguous,1,"Caitlynn, Mike, and Mitchell all provide conflicting claims, but the group converges on Caitlynn.",16-19
13823,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,but,Comparison,but,61,64,,0,,contiguous,1,"Caitlynn, Mike, and Mitchell all provide conflicting claims, but the group converges on Caitlynn.",61-64
13824,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,152,155,,0,,contiguous,2,"Mitchell claims to be the Robber who robbed Caitlynn, and Alana claims to be the Troublemaker who swapped them, which according to Mitchell's logic, results in Caitlynn being the Werewolf.",152-155
13825,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,additionally,Expansion,Additionally,287,299,,0,,contiguous,3,"Additionally, both Mike and Caitlynn herself claim that she is a Werewolf, making her the most likely target for Team Village to win.",287-299
