occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type,aligned_to_dimlex,alignment_status
12368,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,run_3,3,Stochastic,2042,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",but,but,350-353,350,353,1,False,True,Comparison.Contrast,Comparison,0.7334572672843933,Explicit,True,ALIGNED
12369,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,run_3,3,Stochastic,2042,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",and,and,399-402,399,402,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12370,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,run_3,3,Stochastic,2042,3,"This erratic behavior is characteristic of a Werewolf attempting to confuse the other players or a Tanner, but given the strong suspicions from Paul, Mike, and Justin, Mitchell is the most likely candidate for the Werewolf.",for,for,449-452,449,452,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12371,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,run_3,3,Stochastic,2043,1,Katie claims to be the Troublemaker and states she swapped Brett and Pete.,and,and,36-39,36,39,1,False,False,NoSense,,0.8873879909515381,Explicit,True,ALIGNED
12372,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,run_3,3,Stochastic,2043,1,Katie claims to be the Troublemaker and states she swapped Brett and Pete.,and,and,65-68,65,68,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
12373,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,run_3,3,Stochastic,2043,2,"Brett claims he was the starting Werewolf, which, if true, means Pete is now the final Werewolf after the swap.",if,if,125-127,125,127,1,False,False,NoSense,,0.7580896019935608,Explicit,True,ALIGNED
12374,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,run_3,3,Stochastic,2043,2,"Brett claims he was the starting Werewolf, which, if true, means Pete is now the final Werewolf after the swap.",after,after,171-176,171,176,1,False,False,NoSense,,0.9999339580535888,Explicit,True,ALIGNED
12375,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,run_3,3,Stochastic,2043,4,"Therefore, Pete is the most likely candidate for the final Werewolf.",therefore,Therefore,372-381,372,381,1,False,True,Contingency.Cause,Contingency,0.996862292289734,Explicit,True,ALIGNED
12376,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,run_3,3,Stochastic,2043,4,"Therefore, Pete is the most likely candidate for the final Werewolf.",for,for,417-420,417,420,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12377,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,run_3,3,Stochastic,2044,1,Dustin claimed to be the Seer and stated he saw two Werewolf cards in the center.,and,and,30-33,30,33,1,False,False,NoSense,,0.9834692478179932,Explicit,True,ALIGNED
12378,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,run_3,3,Stochastic,2044,2,Katie claimed to be the Drunk and admitted to swapping her card with one from the center.,and,and,112-115,112,115,1,False,False,NoSense,,0.99864262342453,Explicit,True,ALIGNED
12379,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,run_3,3,Stochastic,2044,3,"If Dustin's information is correct, Katie is the only player who could have acquired a Werewolf card during the Night phase.",if,If,172-174,172,174,1,False,True,Contingency.Condition,Contingency,0.9471654891967772,Explicit,True,ALIGNED
12380,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,run_3,3,Stochastic,2044,4,"Pete's behavior, specifically claiming to be the Werewolf early on, is highly characteristic of the Tanner attempting to attract votes.",specifically,specifically,314-326,314,326,1,False,False,NoSense,,0.7097522616386414,Explicit,True,ALIGNED
12381,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,1,"Brett claims to be the Seer and identifies Pete as the Robber, while Dustin claims to be the Drunk.",and,and,28-31,28,31,1,False,False,NoSense,,0.9991251826286316,Explicit,True,ALIGNED
12382,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,1,"Brett claims to be the Seer and identifies Pete as the Robber, while Dustin claims to be the Drunk.",as,as,48-50,48,50,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12383,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,1,"Brett claims to be the Seer and identifies Pete as the Robber, while Dustin claims to be the Drunk.",while,while,63-68,63,68,1,False,True,Temporal.Synchrony,Temporal,0.5462180376052856,Explicit,True,ALIGNED
12384,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,2,"Katie initially claims to be the Seer and asserts she saw two Werewolves in the center, but later admits to being the Tanner.",and,and,138-141,138,141,1,False,False,NoSense,,0.9223285913467408,Explicit,True,ALIGNED
12385,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,2,"Katie initially claims to be the Seer and asserts she saw two Werewolves in the center, but later admits to being the Tanner.",but,but,188-191,188,191,1,False,False,NoSense,,0.8989160060882568,Explicit,True,ALIGNED
12386,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,2,"Katie initially claims to be the Seer and asserts she saw two Werewolves in the center, but later admits to being the Tanner.",later,later,192-197,192,197,1,False,True,Temporal.Asynchronous,Temporal,0.9955343008041382,Explicit,True,ALIGNED
12387,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",if then,If then,226-228;329-333,226,333,2,True,True,Contingency.Condition,Contingency,0.7280848622322083,Explicit,False,DISCOPY_ONLY_DIMLEX_NO_MATCH_HERE
12388,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",if,If,226-228,226,228,1,False,True,Contingency.Condition,Contingency,0.6093232035636902,Explicit,True,ALIGNED
12389,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",and,and,244-247,244,247,1,False,False,NoSense,,0.9999995231628418,Explicit,True,ALIGNED
12390,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",and,and,291-294,291,294,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12391,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",and,and,304-307,304,307,1,False,True,Expansion.Conjunction,Expansion,0.8227142691612244,Explicit,True,ALIGNED
12392,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,3,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center.",then,then,329-333,329,333,1,False,False,NoSense,,0.9787346124649048,Explicit,True,ALIGNED
12393,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,run_3,3,Stochastic,2045,4,"In this scenario, the only way for Team Village to win is to vote 'No Werewolf'.",for,for,407-410,407,410,1,False,False,NoSense,,0.9999991655349731,Explicit,True,ALIGNED
12394,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,run_3,3,Stochastic,2046,1,Caitlynn claims to be the Troublemaker and states she switched Chris and Mike.,and,and,39-42,39,42,1,False,False,NoSense,,0.9757950901985168,Explicit,True,ALIGNED
12395,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,run_3,3,Stochastic,2046,1,Caitlynn claims to be the Troublemaker and states she switched Chris and Mike.,and,and,69-72,69,72,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
12396,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,run_3,3,Stochastic,2046,3,"Since the Troublemaker swapped Chris and Mike, the Werewolf card moved from Chris to Mike.",since,Since,163-168,163,168,1,False,True,Temporal.Asynchronous,Temporal,0.9596511125564576,Explicit,True,ALIGNED
12397,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,run_3,3,Stochastic,2046,3,"Since the Troublemaker swapped Chris and Mike, the Werewolf card moved from Chris to Mike.",and,and,200-203,200,203,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12398,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,run_3,3,Stochastic,2046,4,"Therefore, Mike is the current Werewolf and the correct target for Team Village.",therefore,Therefore,254-263,254,263,1,False,True,Contingency.Cause,Contingency,0.9989027976989746,Explicit,True,ALIGNED
12399,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,run_3,3,Stochastic,2046,4,"Therefore, Mike is the current Werewolf and the correct target for Team Village.",and,and,294-297,294,297,1,False,False,NoSense,,0.9999641180038452,Explicit,True,ALIGNED
12400,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,run_3,3,Stochastic,2046,4,"Therefore, Mike is the current Werewolf and the correct target for Team Village.",for,for,317-320,317,320,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12401,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,1,"Brett admitted to starting as the Werewolf, and DeAndre claimed to be the Troublemaker who swapped Brett's card with Katie's.",as,as,27-29,27,29,1,False,False,NoSense,,0.9999990463256836,Explicit,True,ALIGNED
12402,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,1,"Brett admitted to starting as the Werewolf, and DeAndre claimed to be the Troublemaker who swapped Brett's card with Katie's.",and,and,44-47,44,47,1,False,True,Expansion.Conjunction,Expansion,0.9503583908081056,Explicit,True,ALIGNED
12403,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,2,This means Katie is currently the Werewolf and Brett is now the Tanner.,and,and,169-172,169,172,1,False,True,Expansion.Conjunction,Expansion,0.9642617106437684,Explicit,True,ALIGNED
12404,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,3,"Katie's behavior—claiming to be the Tanner but urging others not to vote for Brett—is contradictory to the Tanner's goal of being eliminated, suggesting she is the Werewolf attempting to avoid detection.",but,but,241-244,241,244,1,False,False,NoSense,,0.99204421043396,Explicit,True,ALIGNED
12405,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,3,"Katie's behavior—claiming to be the Tanner but urging others not to vote for Brett—is contradictory to the Tanner's goal of being eliminated, suggesting she is the Werewolf attempting to avoid detection.",for,for,271-274,271,274,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12406,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,4,"Therefore, voting for Katie is the best move for Team Village.",therefore,Therefore,402-411,402,411,1,False,True,Contingency.Cause,Contingency,0.9990752935409546,Explicit,True,ALIGNED
12407,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,4,"Therefore, voting for Katie is the best move for Team Village.",for,for,420-423,420,423,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12408,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#531#Classic#ONUW,run_3,3,Stochastic,2047,4,"Therefore, voting for Katie is the best move for Team Village.",for,for,447-450,447,450,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12409,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,1,"DeAndre and Katie both claimed to be Werewolves, which often indicates that one is the Werewolf and the other is the Tanner.",and,and,8-11,8,11,1,False,False,NoSense,,0.9995843768119812,Explicit,True,ALIGNED
12410,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,1,"DeAndre and Katie both claimed to be Werewolves, which often indicates that one is the Werewolf and the other is the Tanner.",and,and,96-99,96,99,1,False,True,Expansion.Conjunction,Expansion,0.798424482345581,Explicit,True,ALIGNED
12411,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,2,"DeAndre's claims were contradictory, as he claimed to be both a Werewolf and the Troublemaker.",as,as,162-164,162,164,1,False,True,Contingency.Cause,Contingency,0.8493413329124451,Explicit,True,ALIGNED
12412,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,2,"DeAndre's claims were contradictory, as he claimed to be both a Werewolf and the Troublemaker.",and,and,198-201,198,201,1,False,False,NoSense,,0.9999997615814208,Explicit,True,ALIGNED
12413,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,3,"While Brett claimed to have swapped DeAndre and Katie, DeAndre's attempt to divert the vote toward Katie at the end of the discussion is characteristic of a Werewolf trying to avoid elimination.",while,While,220-225,220,225,1,False,True,Comparison.Contrast,Comparison,0.797990083694458,Explicit,True,ALIGNED
12414,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,3,"While Brett claimed to have swapped DeAndre and Katie, DeAndre's attempt to divert the vote toward Katie at the end of the discussion is characteristic of a Werewolf trying to avoid elimination.",and,and,264-267,264,267,1,False,False,NoSense,,0.9999998807907104,Explicit,True,ALIGNED
12415,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",and,and,448-451,448,451,1,False,False,NoSense,,0.9999977350234984,Explicit,True,ALIGNED
12416,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,run_3,3,Stochastic,2048,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",for,for,496-499,496,499,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
12417,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW,run_3,3,Stochastic,2049,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",but,but,43-46,43,46,1,False,True,Comparison.Contrast,Comparison,0.663640022277832,Explicit,True,ALIGNED
12418,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW,run_3,3,Stochastic,2049,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",when,when,47-51,47,51,1,False,True,Temporal.Asynchronous,Temporal,0.8951367735862732,Explicit,True,ALIGNED
