occurrence_id,model,run_label,decoding_group,justification_id,sentence_id,form,connective_surface,status,raw_sense,top_level,confidence,dimlex_category,is_discontinuous,sentence_text
11113,Gemma 4 31B,run_2,Stochastic,1872,1,then,then,rejected_nosense,NoSense,,0.5103393793106079,Temporal,False,"Mitchell made several contradictory claims throughout the discussion, first claiming to be the Tanner, then the Seer, and finally admitting to being the Werewolf."
12974,Gemma 4 31B,greedy_t0,Greedy,2124,3,then,then,rejected_nosense,NoSense,,0.5618398189544678,Temporal,False,"Sean's behavior is erratic, claiming to be the Tanner and then a Villager, which increases suspicion."
13852,Gemma 4 31B,greedy_t0,Greedy,2246,1,then,then,rejected_nosense,NoSense,,0.5652844905853271,Temporal,False,"Justin's claims are completely contradictory throughout the discussion; he claims to be the Robber, then a Werewolf, then a Seer (claiming to see two Werewolves in the center), and then a Werewolf again."
9711,Gemma 4 31B,run_1,Stochastic,1681,1,then,then,rejected_nosense,NoSense,,0.5860857367515564,Temporal,False,"Mitchell's claims are highly inconsistent, as he claims to be the Tanner, then the Seer, and finally the Werewolf."
12331,Gemma 4 31B,run_3,Stochastic,2037,2,then,then,rejected_nosense,NoSense,,0.600005567073822,Temporal,False,"Mike and Paul provide a consistent narrative as the Robber and Troublemaker, respectively, and their combined actions (Robber robbing Mitchell, then Troublemaker swapping Mike and Mitchell) would return Mitchell to his original role."
10996,Gemma 4 31B,run_2,Stochastic,1855,4,then,then,rejected_nosense,NoSense,,0.6085854172706604,Temporal,False,"Furthermore, Mike's claims are highly contradictory, as he claims to be the Seer, then the Werewolf, and then claims to have seen a Werewolf in the center, making him the most likely candidate for elimination."
13678,Gemma 4 31B,greedy_t0,Greedy,2222,3,then,then,rejected_nosense,NoSense,,0.6147043704986572,Temporal,False,"Mitchell, however, has been highly erratic, claiming to be the Drunk, then the Troublemaker, and subsequently admitting he lied about switching players."
4792,Gemma 4 4B,run_1,Stochastic,907,2,then,then,rejected_nosense,NoSense,,0.62486332654953,Temporal,False,"However, Justin exhibits the most inconsistent and contradictory behavior, claiming to be a Copycat, then a Tanner, and then denying those roles."
1489,Gemma 4 2B,run_2,Stochastic,287,1,then,then,rejected_nosense,NoSense,,0.641751766204834,Temporal,False,"Justin makes conflicting claims about his role, stating he is the Werewolf, then the Tanner, and denying being the Drunk."
12469,Gemma 4 31B,run_3,Stochastic,2055,1,then,then,rejected_nosense,NoSense,,0.6938571333885193,Temporal,False,"Justin's claims are completely contradictory throughout the discussion; he claims to be the Robber, then a Werewolf, and then a Seer who saw two Werewolves in the center."
13855,Gemma 4 31B,greedy_t0,Greedy,2246,1,then,then,rejected_nosense,NoSense,,0.7005696892738342,Temporal,False,"Justin's claims are completely contradictory throughout the discussion; he claims to be the Robber, then a Werewolf, then a Seer (claiming to see two Werewolves in the center), and then a Werewolf again."
12467,Gemma 4 31B,run_3,Stochastic,2055,1,then,then,rejected_nosense,NoSense,,0.7032101154327393,Temporal,False,"Justin's claims are completely contradictory throughout the discussion; he claims to be the Robber, then a Werewolf, and then a Seer who saw two Werewolves in the center."
8764,Gemma 4 31B,run_1,Stochastic,1551,3,then,then,rejected_nosense,NoSense,,0.7038904428482056,Temporal,False,"Sean's behavior is highly suspicious, as he inconsistently claimed to be the Tanner and then a Villager, suggesting he is attempting to deceive the group to avoid elimination."
6967,Gemma 4 4B,run_3,Stochastic,1261,2,then,then,rejected_nosense,NoSense,,0.7216548919677734,Temporal,False,"While Mike has made conflicting claims throughout the discussion (claiming to be a Tanner, then a Werewolf), James's declaration provides strong evidence of his alignment."
11933,Gemma 4 31B,run_3,Stochastic,1985,2,then,then,rejected_nosense,NoSense,,0.7238903641700745,,False,"If James is the Seer, then both Mike and Mitchell are lying about being the Seer."
10881,Gemma 4 31B,run_2,Stochastic,1840,3,then,then,rejected_nosense,NoSense,,0.7422532439231873,Temporal,False,"Mitchell, however, is highly inconsistent, claiming to be the Drunk, then the Troublemaker, and then admitting he lied about the Troublemaker's action."
13268,Gemma 4 31B,greedy_t0,Greedy,2166,3,then,then,rejected_nosense,NoSense,,0.7675150632858276,Temporal,False,"Justin's behavior—claiming to be the Robber, then the Drunk, and finally explicitly claiming to be the Tanner—is highly characteristic of a Tanner attempting to attract votes."
460,Gemma 4 2B,run_1,Stochastic,89,2,then,then,rejected_nosense,NoSense,,0.7821925282478333,Temporal,False,"Meryl is particularly suspicious as she claims to be the Seer, then the Werewolf, and finally the Tanner, suggesting she may be attempting to mislead the group."
9069,Gemma 4 31B,run_1,Stochastic,1593,3,then,then,rejected_nosense,NoSense,,0.7880710363388062,Temporal,False,"While Justin's behavior is suspicious (claiming to be the Robber and then the Tanner), this is consistent with the role of the Tanner."
13914,Gemma 4 31B,greedy_t0,Greedy,2254,1,then,then,rejected_nosense,NoSense,,0.8007148504257202,Temporal,False,"Mitchell's behavior is highly erratic, claiming to be the Tanner, then the Seer, and finally the Werewolf."
11670,Gemma 4 31B,run_3,Stochastic,1948,2,then,then,rejected_nosense,NoSense,,0.8165225982666016,Temporal,False,"If Ashley's claim of being the Troublemaker and swapping Sukeshi and Elliot is true, and Sukeshi started as the Tanner, then Sukeshi would now be the Werewolf if Elliot started as one."
14178,Gemma 4 31B,greedy_t0,Greedy,2288,3,then,then,rejected_nosense,NoSense,,0.8312059640884399,,False,"However, if Justin is the Tanner, then the Tanner cannot be in the center, meaning Mitchell is lying."
12558,Gemma 4 31B,run_3,Stochastic,2067,3,then,then,rejected_nosense,NoSense,,0.8399747014045715,,False,"If Mike was the Werewolf and was swapped with Paul, then Paul is now the Werewolf."
5489,Gemma 4 4B,run_2,Stochastic,1021,1,then,then,rejected_nosense,NoSense,,0.8696766495704651,Temporal,False,"The discussion heavily targets Mike, whose role claims shifted significantly throughout the day phase (e.g., claiming to be an Insomniac, then a Villager, and then insisting he was a Villager the whole time)."
8960,Gemma 4 31B,run_1,Stochastic,1575,3,then,then,rejected_nosense,NoSense,,0.8698684573173523,Temporal,False,"Justin's shifting claims (first claiming Copycat, then Robber) make him the most suspicious player in the group."
9017,Gemma 4 31B,run_1,Stochastic,1586,4,then,then,rejected_nosense,NoSense,,0.9111393690109252,,False,"If Justin was the Werewolf and was swapped with Caitlynn, then Caitlynn is now the Werewolf."
11860,Gemma 4 31B,run_3,Stochastic,1977,3,then,then,rejected_nosense,NoSense,,0.9155505895614624,,False,"If these claims are true, then no player is currently a werewolf, and the Village wins by voting 'No Werewolf'."
12715,Gemma 4 31B,run_3,Stochastic,2087,3,then,then,rejected_nosense,NoSense,,0.919633686542511,,False,"If James is the Seer and telling the truth, then no player is a Werewolf, and Team Village wins by voting 'No Werewolf'."
10713,Gemma 4 31B,run_2,Stochastic,1815,4,then,then,rejected_nosense,NoSense,,0.9297621846199036,,False,"If their claims are true, particularly Julie's observation that Justin was the Drunk, then Justin cannot be the Werewolf, and it is likely that all Werewolf cards are in the center."
10203,Gemma 4 31B,run_2,Stochastic,1744,4,then,then,rejected_nosense,NoSense,,0.9333052039146424,,False,"If Jessica is the Minion and saw no Werewolves, then all Werewolf cards must be in the center, meaning Team Village wins if no one is voted out."
11559,Gemma 4 31B,run_3,Stochastic,1932,2,then,then,rejected_nosense,NoSense,,0.935033082962036,,False,"If this information is accurate, then no player is currently a Werewolf."
12034,Gemma 4 31B,run_3,Stochastic,1998,3,then,then,rejected_nosense,NoSense,,0.939813792705536,,False,"If all three players are telling the truth about their roles (Seer, Robber, and Insomniac), then no player is a Werewolf, and the Werewolf card must be in the center."
13162,Gemma 4 31B,greedy_t0,Greedy,2148,3,then,then,rejected_nosense,NoSense,,0.9402658343315125,,False,"If Tyler is the Seer and saw the Werewolf card in the center, then no player is currently a Werewolf."
10420,Gemma 4 31B,run_2,Stochastic,1777,4,then,then,rejected_nosense,NoSense,,0.9431492686271667,,False,"If Justin was the starting Werewolf and was swapped with Caitlynn, then Caitlynn is the current Werewolf."
8161,Gemma 4 4B,greedy_t0,Greedy,1455,2,then,then,rejected_nosense,NoSense,,0.953478455543518,Temporal,False,"However, Dustin exhibits the most suspicious behavior by claiming multiple, conflicting roles throughout the discussion—first Insomniac, then Tanner, and finally claiming to be a Werewolf."
12755,Gemma 4 31B,run_3,Stochastic,2092,3,then,then,rejected_nosense,NoSense,,0.9546281695365906,,False,"If Paul's swap is legitimate and Justin was the starting Werewolf, then Laura is now the Werewolf."
12769,Gemma 4 31B,run_3,Stochastic,2095,3,then,then,rejected_nosense,NoSense,,0.9551279544830322,,False,"If the Werewolf card is in the center, then no player is a Werewolf, and Team Village wins by voting for 'No Werewolf'."
12927,Gemma 4 31B,greedy_t0,Greedy,2117,2,then,then,rejected_nosense,NoSense,,0.9565095901489258,,False,"However, Margaret explicitly calls Clint 'the worst liar' and notes that if Clint's swap actually occurred and Erin was the Werewolf, then Margaret herself would now be the Werewolf."
13667,Gemma 4 31B,greedy_t0,Greedy,2221,2,then,then,rejected_nosense,NoSense,,0.9580671787261964,,False,"If this claim is true, then no player currently holds a Werewolf card."
8216,Gemma 4 4B,greedy_t0,Greedy,1463,3,then,then,rejected_nosense,NoSense,,0.9600011110305786,,False,"If this claim is accurate, then no player among Justin, Mitchell, Paul, or Mike holds the Werewolf card."
12347,Gemma 4 31B,run_3,Stochastic,2039,3,then,then,rejected_nosense,NoSense,,0.9600513577461244,,False,"If Paul's claim is truthful, then no player currently holds a werewolf card, meaning Team Village wins by voting 'No Werewolf'."
10090,Gemma 4 31B,run_2,Stochastic,1729,3,then,then,rejected_nosense,NoSense,,0.9620118737220764,,False,"If Jacob's claim is true and there is only one Werewolf in the game, then no player is a Werewolf."
12095,Gemma 4 31B,run_3,Stochastic,2005,3,then,then,rejected_nosense,NoSense,,0.9652203917503356,,False,"If Justin, Mike, and Julie are their claimed roles and Mitchell is the Tanner, then no player holds the Werewolf card, and the Werewolf cards must be in the center."
14000,Gemma 4 31B,greedy_t0,Greedy,2264,1,then,then,rejected_nosense,NoSense,,0.969115912914276,Temporal,False,"James exhibits classic Tanner behavior by repeatedly begging to be voted out ('Vote for me', 'Kill James with me') and contradicting his own role claims multiple times (claiming to be the Witch, then the Troublemaker, then the Werewolf)."
14165,Gemma 4 31B,greedy_t0,Greedy,2286,4,then,then,rejected_nosense,NoSense,,0.9766383171081544,Temporal,False,"Paul's subsequent contradictory claims (Robber, then Hunter) and his attempt to frame Laura are consistent with a Tanner trying to attract votes or a confused player, whereas James's attempts to claim multiple village roles are typical of a Werewolf trying to blend in."
12392,Gemma 4 31B,run_3,Stochastic,2045,3,then,then,rejected_nosense,NoSense,,0.9787346124649048,Temporal,False,"If Brett, Dustin, and Pete are their claimed roles (Seer, Drunk, and Robber), and Katie is the Tanner, then all Werewolf cards must be in the center."
13853,Gemma 4 31B,greedy_t0,Greedy,2246,1,then,then,rejected_nosense,NoSense,,0.984346091747284,Temporal,False,"Justin's claims are completely contradictory throughout the discussion; he claims to be the Robber, then a Werewolf, then a Seer (claiming to see two Werewolves in the center), and then a Werewolf again."
13585,Gemma 4 31B,greedy_t0,Greedy,2210,3,then,then,rejected_nosense,NoSense,,0.9867196679115297,Temporal,False,"Paul's claims are highly inconsistent (claiming to be the Troublemaker, then the Minion, then the Hunter), making him unreliable."
12211,Gemma 4 31B,run_3,Stochastic,2019,4,then,then,rejected_nosense,NoSense,,0.9898518323898317,Temporal,False,"Paul's inconsistent claims (first Troublemaker, then Hunter) suggest he was either the original Werewolf/Minion or is bluffing, but the swap makes Mitchell the primary target for elimination."
14001,Gemma 4 31B,greedy_t0,Greedy,2264,1,then,then,rejected_nosense,NoSense,,0.9902426600456238,Temporal,False,"James exhibits classic Tanner behavior by repeatedly begging to be voted out ('Vote for me', 'Kill James with me') and contradicting his own role claims multiple times (claiming to be the Witch, then the Troublemaker, then the Werewolf)."
12878,Gemma 4 31B,greedy_t0,Greedy,2110,2,then,then,rejected_nosense,NoSense,,0.9913721084594728,Temporal,False,"According to the game rules, the Drunk always swaps their card with one from the center, meaning it is logically impossible for any player to end the night as the Drunk (unless they were the Doppelganger, but even then, the copied Drunk role would have swapped the card away)."
13586,Gemma 4 31B,greedy_t0,Greedy,2210,3,then,then,rejected_nosense,NoSense,,0.9939047694206238,Temporal,False,"Paul's claims are highly inconsistent (claiming to be the Troublemaker, then the Minion, then the Hunter), making him unreliable."
