relation_id,justification_id,model,game_id,run_label,decoding_group,sentence_id,sentence_text,char_spans,start,end,raw_sense,top_level,confidence,provenance,source_form
4097,1764,Gemma 4 31B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,run_2,Stochastic,2,"However, Mitchell also claimed that Justin robbed him, which would mean Justin is now the Werewolf.",147-151,147,151,Expansion.Conjunction,Expansion,0.999020218849182,standard_discopy,also
4098,1764,Gemma 4 31B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,run_2,Stochastic,3,"Justin's own claims are contradictory; he claimed to be the Troublemaker but then stated he didn't switch anyone, which is impossible for a Troublemaker.",306-310,306,310,Temporal.Asynchronous,Temporal,0.9962961077690125,standard_discopy,then
4099,1765,Gemma 4 31B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,run_2,Stochastic,1,"Justin explicitly claims to have copycatted into a Werewolf, and Tyler claims to have woken up with Justin as a Werewolf.",61-64,61,64,Expansion.Conjunction,Expansion,0.8814516663551331,standard_discopy,and
4100,1765,Gemma 4 31B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,run_2,Stochastic,3,"Even if Paul is lying, the combined claims of Justin and Tyler strongly suggest that at least one of them is a Werewolf, and Justin is the primary target of the group's consensus.",265-267,265,267,Comparison.Concession,Comparison,0.3361454904079437,standard_discopy,if
4101,1765,Gemma 4 31B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,run_2,Stochastic,3,"Even if Paul is lying, the combined claims of Justin and Tyler strongly suggest that at least one of them is a Werewolf, and Justin is the primary target of the group's consensus.",381-384,381,384,Expansion.Conjunction,Expansion,0.996737539768219,standard_discopy,and
4102,1766,Gemma 4 31B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,run_2,Stochastic,3,"If Tyler's information is correct and Paul's swap occurred, the Werewolf card moved from Justin to Mitchell.",252-254,252,254,Contingency.Condition,Contingency,0.9543015360832214,standard_discopy,if
4103,1766,Gemma 4 31B,Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,run_2,Stochastic,3,"If Tyler's information is correct and Paul's swap occurred, the Werewolf card moved from Justin to Mitchell.",286-289,286,289,Expansion.Conjunction,Expansion,0.6839644312858582,standard_discopy,and
4104,1767,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game1,run_2,Stochastic,2,"However, according to the game rules, the Troublemaker swaps the cards of two other players and cannot swap their own card.",94-101,94,101,Comparison.Contrast,Comparison,0.7679374814033508,standard_discopy,however
4105,1768,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game10,run_2,Stochastic,2,"While James and Mitchell both claimed to be the Robber (indicating that at least one of them is lying), both Alvin and Mitchell pointed to Justin as the Werewolf.",68-73,68,73,Comparison.Contrast,Comparison,0.8266767263412476,standard_discopy,while
4106,1769,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,run_2,Stochastic,1,"Mitchell's behavior is highly contradictory; he first claims to be a Villager, then explicitly admits 'I was the Werewolf' twice, and finally attempts to shift the vote toward James.",79-83,79,83,Temporal.Asynchronous,Temporal,0.9941148161888124,standard_discopy,then
4107,1769,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,run_2,Stochastic,1,"Mitchell's behavior is highly contradictory; he first claims to be a Villager, then explicitly admits 'I was the Werewolf' twice, and finally attempts to shift the vote toward James.",134-141,134,141,Temporal.Asynchronous,Temporal,0.989316463470459,standard_discopy,finally
4108,1769,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,run_2,Stochastic,2,"James, conversely, is begging to be voted out, which is characteristic behavior for the Tanner role.",190-200,190,200,Comparison.Contrast,Comparison,0.5822640657424927,standard_discopy,conversely
4109,1769,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,run_2,Stochastic,3,"If James is the Tanner, he cannot be the Werewolf, making Mitchell the most likely candidate for the Werewolf role, regardless of whether a swap occurred.",284-286,284,286,Contingency.Condition,Contingency,0.9041632413864136,standard_discopy,if
4110,1770,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game3,run_2,Stochastic,2,"While Justin claims to be a Villager, he provides no evidence to support this, and his behavior during the night phase is erratic and inconsistent.",109-114,109,114,Comparison.Contrast,Comparison,0.7983193397521973,standard_discopy,while
4111,1770,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game3,run_2,Stochastic,2,"While Justin claims to be a Villager, he provides no evidence to support this, and his behavior during the night phase is erratic and inconsistent.",188-191,188,191,Expansion.Conjunction,Expansion,0.9844856262207032,standard_discopy,and
4112,1771,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game4,run_2,Stochastic,2,"He initially claimed to be a villager (line 80), but later claimed to be the Seer (line 93) and asserted he saw a Werewolf and a Troublemaker in the center (line 119).",139-144,139,144,Temporal.Asynchronous,Temporal,0.9984005093574524,standard_discopy,later
4113,1771,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game4,run_2,Stochastic,3,"Since no role-swapping action (like the Robber or Troublemaker) could have changed a Villager into a Seer in this game's context (Justin, the Robber, swapped with Alvin), James is likely lying to deceive the group, which is typical behavior for a Werewolf.",254-259,254,259,Contingency.Cause,Contingency,0.9926077127456664,standard_discopy,since
4114,1772,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game5,run_2,Stochastic,1,"Mitchell claimed to be the Seer and accused Alvin of being the Werewolf, but his behavior was viewed as highly suspicious by the other players.",73-76,73,76,Comparison.Contrast,Comparison,0.5708355903625488,standard_discopy,but
4115,1773,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game6,run_2,Stochastic,1,"James claims to be the Hunter, and Alvin claims to be the Seer who verified James.",31-34,31,34,Expansion.Conjunction,Expansion,0.9190555810928344,standard_discopy,and
4116,1773,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game6,run_2,Stochastic,4,"If a Werewolf is present, Mitchell is the most likely candidate as he is the only unverified player, and Justin's attempt to suggest there are no Werewolves may be a tactic to protect him.",370-372,370,372,Contingency.Condition,Contingency,0.9870948195457458,standard_discopy,if
4117,1773,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game6,run_2,Stochastic,4,"If a Werewolf is present, Mitchell is the most likely candidate as he is the only unverified player, and Justin's attempt to suggest there are no Werewolves may be a tactic to protect him.",434-436,434,436,Contingency.Cause,Contingency,0.99881112575531,standard_discopy,as
4118,1773,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game6,run_2,Stochastic,4,"If a Werewolf is present, Mitchell is the most likely candidate as he is the only unverified player, and Justin's attempt to suggest there are no Werewolves may be a tactic to protect him.",471-474,471,474,Expansion.Conjunction,Expansion,0.9971663355827332,standard_discopy,and
4119,1774,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game7,run_2,Stochastic,2,"Justin, who claimed to be the Seer, corroborated this by stating he saw James's card and it was a werewolf.",279-282,279,282,Expansion.Conjunction,Expansion,0.985267162322998,standard_discopy,and
4120,1775,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game8,run_2,Stochastic,2,"He initially claimed to be the Seer (T26), but later changed his claim to being the Robber (T89) after Justin had already claimed that role.",134-139,134,139,Temporal.Asynchronous,Temporal,0.9993371367454528,standard_discopy,later
4121,1775,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game8,run_2,Stochastic,2,"He initially claimed to be the Seer (T26), but later changed his claim to being the Robber (T89) after Justin had already claimed that role.",184-189,184,189,Temporal.Asynchronous,Temporal,0.99934321641922,standard_discopy,after
4122,1776,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game9,run_2,Stochastic,2,"Justin's claim that he saw a Werewolf and a Drunk in the center is a common bluff used by Werewolves to convince the Village that no Werewolf is present among the players, which would lead to a Werewolf victory if the Village votes 'No Werewolf'.",272-274,272,274,Contingency.Condition,Contingency,0.9598196744918824,standard_discopy,if
4123,1776,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game9,run_2,Stochastic,3,"While James is very confident that Mitchell is the Werewolf, he provides no evidence, whereas Justin's attempt to steer the vote toward 'No Werewolf' or Mitchell is highly suspicious and characteristic of a Werewolf's manipulation strategy.",308-313,308,313,Comparison.Contrast,Comparison,0.8021236062049866,standard_discopy,while
4124,1776,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game9,run_2,Stochastic,3,"While James is very confident that Mitchell is the Werewolf, he provides no evidence, whereas Justin's attempt to steer the vote toward 'No Werewolf' or Mitchell is highly suspicious and characteristic of a Werewolf's manipulation strategy.",394-401,394,401,Comparison.Contrast,Comparison,0.6953547596931458,standard_discopy,whereas
4125,1777,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game1,run_2,Stochastic,4,"If Justin was the starting Werewolf and was swapped with Caitlynn, then Caitlynn is the current Werewolf.",261-263;328-332,261,332,Contingency.Condition,Contingency,0.6130530834197998,standard_discopy,if then
4126,1777,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game1,run_2,Stochastic,4,"If Justin was the starting Werewolf and was swapped with Caitlynn, then Caitlynn is the current Werewolf.",261-263,261,263,Contingency.Condition,Contingency,0.7728089094161987,standard_discopy,if
4127,1779,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game3,run_2,Stochastic,2,"While this behavior is sometimes associated with the Tanner, it is the most direct evidence of a werewolf's identity provided in the transcript.",80-85,80,85,Comparison.Contrast,Comparison,0.6872357726097107,standard_discopy,while
4128,1779,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game3,run_2,Stochastic,3,"Both Mitchell and Mike also conclude that Justin is the werewolf, making him the most logical target for Team Village.",248-252,248,252,Expansion.Conjunction,Expansion,0.9981916546821594,standard_discopy,also
4129,1780,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game4,run_2,Stochastic,2,"Mike claimed to be the Troublemaker and stated he swapped Dan and Caitlynn; however, since the Seer acts before the Troublemaker, Dan could have seen Mike's card before being swapped, making his information valid regardless of the swap.",151-158,151,158,Comparison.Contrast,Comparison,0.6339842677116394,standard_discopy,however
4130,1780,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game4,run_2,Stochastic,2,"Mike claimed to be the Troublemaker and stated he swapped Dan and Caitlynn; however, since the Seer acts before the Troublemaker, Dan could have seen Mike's card before being swapped, making his information valid regardless of the swap.",160-165,160,165,Contingency.Cause,Contingency,0.6278929710388184,standard_discopy,since
4131,1780,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game4,run_2,Stochastic,2,"Mike claimed to be the Troublemaker and stated he swapped Dan and Caitlynn; however, since the Seer acts before the Troublemaker, Dan could have seen Mike's card before being swapped, making his information valid regardless of the swap.",237-243,237,243,Temporal.Asynchronous,Temporal,0.9884280562400818,standard_discopy,before
4132,1781,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game5,run_2,Stochastic,1,"Caitlynn claims to have seen that Justin is the Werewolf, and Mike (claiming to be the Troublemaker) supports this by stating that regardless of Justin's starting role, he is now the Werewolf after a swap.",58-61,58,61,Expansion.Conjunction,Expansion,0.9195775389671326,standard_discopy,and
4133,1781,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game5,run_2,Stochastic,2,"Justin claims to be the Seer, but this is a common bluff for Werewolves.",236-239,236,239,Comparison.Contrast,Comparison,0.5634187459945679,standard_discopy,but
4134,1782,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game6,run_2,Stochastic,3,"If Dan's information is correct, Mitchell was the starting Werewolf, and after the swap, Justin became the Werewolf.",209-211,209,211,Contingency.Condition,Contingency,0.8832833170890808,standard_discopy,if
4135,1782,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game6,run_2,Stochastic,3,"If Dan's information is correct, Mitchell was the starting Werewolf, and after the swap, Justin became the Werewolf.",278-281,278,281,Expansion.Conjunction,Expansion,0.9658119678497314,standard_discopy,and
4136,1782,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game6,run_2,Stochastic,4,"Justin's own claims are contradictory (claiming both to have seen Mitchell as a werewolf and to have seen two villagers in the center), which further suggests he is lying to divert suspicion.",468-475,468,475,Temporal.Asynchronous,Temporal,0.3170170187950134,standard_discopy,further
4137,1783,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,run_2,Stochastic,2,"He first claims to be the Seer who looked at two cards in the center [25], then later claims to be the Robber who switched cards with Dan [111], and then claims to be the Seer again [109].",137-141,137,141,Temporal.Asynchronous,Temporal,0.984824240207672,standard_discopy,then
4138,1783,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,run_2,Stochastic,2,"He first claims to be the Seer who looked at two cards in the center [25], then later claims to be the Robber who switched cards with Dan [111], and then claims to be the Seer again [109].",142-147,142,147,Temporal.Asynchronous,Temporal,0.9953291416168212,standard_discopy,later
4139,1783,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,run_2,Stochastic,2,"He first claims to be the Seer who looked at two cards in the center [25], then later claims to be the Robber who switched cards with Dan [111], and then claims to be the Seer again [109].",211-215,211,215,Temporal.Asynchronous,Temporal,0.9978735446929932,standard_discopy,then
4140,1783,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,run_2,Stochastic,3,"Since a player cannot be both the Seer and the Robber, Justin is clearly lying, which is a strong indicator that he is either a Werewolf or the Tanner.",251-256,251,256,Contingency.Cause,Contingency,0.9995335340499878,standard_discopy,since
4141,1784,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,run_2,Stochastic,2,"If this claim is true, no player is a werewolf, and Team Village wins by voting 'No Werewolf'.",102-104,102,104,Contingency.Condition,Contingency,0.6930834650993347,standard_discopy,if
4142,1784,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,run_2,Stochastic,2,"If this claim is true, no player is a werewolf, and Team Village wins by voting 'No Werewolf'.",150-153,150,153,Expansion.Conjunction,Expansion,0.9227480292320251,standard_discopy,and
4143,1784,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,run_2,Stochastic,3,"Other players' claims are consistent with this: Justin is likely the Tanner (given his erratic claims and desire to be voted out), Mitchell claims to be the Robber, and Mike claims to be a Villager.",362-365,362,365,Expansion.Conjunction,Expansion,0.901967704296112,standard_discopy,and
4144,1784,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,run_2,Stochastic,4,"While Dan could be bluffing as a werewolf, there is no contradictory evidence to suggest he is lying, and his claim is the only specific piece of information provided about the werewolves' locations.",396-401,396,401,Comparison.Contrast,Comparison,0.7758676409721375,standard_discopy,while
