justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text
2072,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_3,3,Stochastic,if,Contingency,if,484,486,,0,,contiguous,4,"In this scenario, Team Village wins if no one is voted out."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,96,99,,0,,contiguous,1,"James exhibits highly suspicious behavior, claiming three different roles (Witch, Troublemaker, and Werewolf) throughout the discussion."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,eventually,Temporal,eventually,140,150,,0,,contiguous,2,"He eventually claims to be a werewolf and votes for himself, which is characteristic of either a Werewolf attempting to confuse the group or a Tanner."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,175,178,,0,,contiguous,2,"He eventually claims to be a werewolf and votes for himself, which is characteristic of either a Werewolf attempting to confuse the group or a Tanner."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,185,188,,0,,contiguous,2,"He eventually claims to be a werewolf and votes for himself, which is characteristic of either a Werewolf attempting to confuse the group or a Tanner."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,either or,Expansion,either ... or,225,277,either ... or,7,"He eventually claims to be a werewolf and votes for himself, which is characteristic of either a Werewolf attempting to confuse the group or a Tanner.",discontinuous,2,"He eventually claims to be a werewolf and votes for himself, which is characteristic of either a Werewolf attempting to confuse the group or a Tanner."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,given that,Contingency,Given that,288,298,,0,,contiguous,3,"Given that the other players, including Mitchell and Justin, have converged on James as the target, he is the most likely candidate for elimination to achieve a Team Village win."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,337,340,,0,,contiguous,3,"Given that the other players, including Mitchell and Justin, have converged on James as the target, he is the most likely candidate for elimination to achieve a Team Village win."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,as,Temporal,as,373,375,,0,,contiguous,3,"Given that the other players, including Mitchell and Justin, have converged on James as the target, he is the most likely candidate for elimination to achieve a Team Village win."
2073,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,420,423,,0,,contiguous,3,"Given that the other players, including Mitchell and Justin, have converged on James as the target, he is the most likely candidate for elimination to achieve a Team Village win."
2074,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_3,3,Stochastic,as,Temporal,as,99,101,,0,,contiguous,2,"In line 12, he states, 'I did not wake up as Insomniac,' but in line 30, he claims, 'I woke up as the Insomniac.'"
2074,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_3,3,Stochastic,but,Comparison,but,114,117,,0,,contiguous,2,"In line 12, he states, 'I did not wake up as Insomniac,' but in line 30, he claims, 'I woke up as the Insomniac.'"
2074,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_3,3,Stochastic,as,Temporal,as,152,154,,0,,contiguous,2,"In line 12, he states, 'I did not wake up as Insomniac,' but in line 30, he claims, 'I woke up as the Insomniac.'"
2074,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_3,3,Stochastic,since,Contingency,Since,171,176,,0,,contiguous,3,"Since the Insomniac is the final role to wake up during the Night phase, Mike would have known his final role before the Day phase began, making this contradiction a clear lie."
2074,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,run_3,3,Stochastic,before,Temporal,before,281,287,,0,,contiguous,3,"Since the Insomniac is the final role to wake up during the Night phase, Mike would have known his final role before the Day phase began, making this contradiction a clear lie."
2075,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_3,3,Stochastic,and,Expansion,and,31,34,,0,,contiguous,1,"Caitlynn claims to be the Seer and states that based on what she saw in the center, Alana should be eliminated."
2075,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_3,3,Stochastic,and,Expansion,and,145,148,,0,,contiguous,2,"Mitchell claims to be the Robber and Mike claims to be the Troublemaker, and both support the idea that Alana is the Werewolf."
2075,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_3,3,Stochastic,and,Expansion,and,185,188,,0,,contiguous,2,"Mitchell claims to be the Robber and Mike claims to be the Troublemaker, and both support the idea that Alana is the Werewolf."
2075,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_3,3,Stochastic,since,Contingency,Since,239,244,,0,,contiguous,3,"Since three players have claimed distinct Village roles and are converging on Alana, she is the most likely candidate for the Werewolf."
2075,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_3,3,Stochastic,and,Expansion,and,295,298,,0,,contiguous,3,"Since three players have claimed distinct Village roles and are converging on Alana, she is the most likely candidate for the Werewolf."
2075,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_3,3,Stochastic,for,Contingency,for,357,360,,0,,contiguous,3,"Since three players have claimed distinct Village roles and are converging on Alana, she is the most likely candidate for the Werewolf."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,and,Expansion,and,20,23,,0,,contiguous,1,"Caitlynn, Mitchell, and Alana have a consistent and interlocking narrative: Caitlynn (Seer) saw Mitchell as the Robber, and Mitchell (Robber) swapped cards with Alana (Insomniac)."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,and,Expansion,and,48,51,,0,,contiguous,1,"Caitlynn, Mitchell, and Alana have a consistent and interlocking narrative: Caitlynn (Seer) saw Mitchell as the Robber, and Mitchell (Robber) swapped cards with Alana (Insomniac)."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,as,Temporal,as,105,107,,0,,contiguous,1,"Caitlynn, Mitchell, and Alana have a consistent and interlocking narrative: Caitlynn (Seer) saw Mitchell as the Robber, and Mitchell (Robber) swapped cards with Alana (Insomniac)."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,and,Expansion,and,120,123,,0,,contiguous,1,"Caitlynn, Mitchell, and Alana have a consistent and interlocking narrative: Caitlynn (Seer) saw Mitchell as the Robber, and Mitchell (Robber) swapped cards with Alana (Insomniac)."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,with,Contingency,with,156,160,,0,,contiguous,1,"Caitlynn, Mitchell, and Alana have a consistent and interlocking narrative: Caitlynn (Seer) saw Mitchell as the Robber, and Mitchell (Robber) swapped cards with Alana (Insomniac)."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,for,Contingency,for,194,197,,0,,contiguous,2,This accounts for three players with confirmed Village-aligned roles.
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,with,Contingency,with,212,216,,0,,contiguous,2,This accounts for three players with confirmed Village-aligned roles.
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,without,Contingency,without,274,281,,0,,contiguous,3,"Mike is the only player without a confirmed role and has behaved suspiciously, making him the most likely Werewolf."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,and,Expansion,and,299,302,,0,,contiguous,3,"Mike is the only player without a confirmed role and has behaved suspiciously, making him the most likely Werewolf."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,while,Comparison,While,366,371,,0,,contiguous,4,"While the players in the game debated a draw to avoid potentially killing the Tanner, the most probable way for Team Village to win is to eliminate the only remaining suspect."
2076,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_3,3,Stochastic,for,Contingency,for,474,477,,0,,contiguous,4,"While the players in the game debated a draw to avoid potentially killing the Tanner, the most probable way for Team Village to win is to eliminate the only remaining suspect."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,with,Contingency,with,44,48,,0,,contiguous,1,"All four players have claimed roles aligned with Team Village: Caitlynn as the Insomniac, Mitchell as the Troublemaker, Mike as the Robber, and Alana as the Seer."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,as,Temporal,as,72,74,,0,,contiguous,1,"All four players have claimed roles aligned with Team Village: Caitlynn as the Insomniac, Mitchell as the Troublemaker, Mike as the Robber, and Alana as the Seer."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,as,Temporal,as,99,101,,0,,contiguous,1,"All four players have claimed roles aligned with Team Village: Caitlynn as the Insomniac, Mitchell as the Troublemaker, Mike as the Robber, and Alana as the Seer."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,as,Temporal,as,125,127,,0,,contiguous,1,"All four players have claimed roles aligned with Team Village: Caitlynn as the Insomniac, Mitchell as the Troublemaker, Mike as the Robber, and Alana as the Seer."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,140,143,,0,,contiguous,1,"All four players have claimed roles aligned with Team Village: Caitlynn as the Insomniac, Mitchell as the Troublemaker, Mike as the Robber, and Alana as the Seer."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,as,Temporal,as,150,152,,0,,contiguous,1,"All four players have claimed roles aligned with Team Village: Caitlynn as the Insomniac, Mitchell as the Troublemaker, Mike as the Robber, and Alana as the Seer."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,while,Comparison,While,163,168,,0,,contiguous,2,"While there is a logical inconsistency in Mike's claim that he is 'still the robber' after being swapped by the Troublemaker, the overall tone of the discussion suggests the players are confused by the swaps rather than deceiving each other."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,still,Comparison,still,230,235,,0,,contiguous,2,"While there is a logical inconsistency in Mike's claim that he is 'still the robber' after being swapped by the Troublemaker, the overall tone of the discussion suggests the players are confused by the swaps rather than deceiving each other."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,after,Temporal,after,248,253,,0,,contiguous,2,"While there is a logical inconsistency in Mike's claim that he is 'still the robber' after being swapped by the Troublemaker, the overall tone of the discussion suggests the players are confused by the swaps rather than deceiving each other."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,overall,Expansion,overall,293,300,,0,,contiguous,2,"While there is a logical inconsistency in Mike's claim that he is 'still the robber' after being swapped by the Troublemaker, the overall tone of the discussion suggests the players are confused by the swaps rather than deceiving each other."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,rather than,Expansion,rather than,371,382,,0,,contiguous,2,"While there is a logical inconsistency in Mike's claim that he is 'still the robber' after being swapped by the Troublemaker, the overall tone of the discussion suggests the players are confused by the swaps rather than deceiving each other."
2077,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_3,3,Stochastic,and,Expansion,and,468,471,,0,,contiguous,3,"The players explicitly agree that they believe they are 'good' and that no Werewolf is present among them, implying the Werewolf cards are in the center."
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,because,Contingency,because,90,97,,0,,contiguous,1,Eric admits to having the Werewolf card at the start of the night ('I looked at that card because no one else was a friend of mine').
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,else,Expansion,else,105,109,,0,,contiguous,1,Eric admits to having the Werewolf card at the start of the night ('I looked at that card because no one else was a friend of mine').
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,and,Expansion,and,164,167,,0,,contiguous,2,"Shane claims to be the Robber and says he swapped cards with Eric, making Shane the current Werewolf."
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,with,Contingency,with,190,194,,0,,contiguous,2,"Shane claims to be the Robber and says he swapped cards with Eric, making Shane the current Werewolf."
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,however,Comparison,However,236,243,,0,,contiguous,3,"However, Shane's explicit statement 'I want to die' is a strong indicator that he is actually the Tanner, whose sole win condition is to be voted out."
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,if,Contingency,If,387,389,,0,,contiguous,4,"If Shane is the Tanner, he is lying about being the Robber, meaning no swap occurred and Eric remains the Werewolf."
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,and,Expansion,and,472,475,,0,,contiguous,4,"If Shane is the Tanner, he is lying about being the Robber, meaning no swap occurred and Eric remains the Werewolf."
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,therefore,Contingency,Therefore,503,512,,0,,contiguous,5,"Therefore, voting for Eric is the most reliable way to ensure Team Village wins."
2078,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_3,3,Stochastic,for,Contingency,for,521,524,,0,,contiguous,5,"Therefore, voting for Eric is the most reliable way to ensure Team Village wins."
2079,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_3,3,Stochastic,and,Expansion,and,29,32,,0,,contiguous,1,Justin claims to be the Seer and states he saw the Troublemaker card in the center.
2079,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_3,3,Stochastic,and,Expansion,and,119,122,,0,,contiguous,2,Paul claims to be the Troublemaker and says he swapped Eric's card.
2079,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_3,3,Stochastic,if,Contingency,if,193,195,,0,,contiguous,3,"These two claims are mutually exclusive; if Justin is telling the truth about the center cards, Paul must be lying."
2079,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_3,3,Stochastic,since,Contingency,Since,268,273,,0,,contiguous,4,"Since Eric supports Justin's credibility, Paul is the most likely candidate to be the Werewolf bluffing as the Troublemaker."
2079,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_3,3,Stochastic,as,Temporal,as,372,374,,0,,contiguous,4,"Since Eric supports Justin's credibility, Paul is the most likely candidate to be the Werewolf bluffing as the Troublemaker."
2080,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_3,3,Stochastic,although,Comparison,although,48,56,,0,,contiguous,1,"Mike explicitly admitted to being the Werewolf, although he later attempted to claim his card was swapped by the Robber or Troublemaker."
2080,Gemma 4 31B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_3,3,Stochastic,later,Temporal,later,60,65,,0,,contiguous,1,"Mike explicitly admitted to being the Werewolf, although he later attempted to claim his card was swapped by the Robber or Troublemaker."
